2,14.09519,-4.17207,0.31773,0.00029
3,14.98331,-4.44963,0.35683,-0.00224
5,14.54762,-3.89935,0.22564,0.00674
10,14.35386,-3.1014,-0.01003,0.02525
25,16.15961,-3.48135,-0.0016,0.02677
50,15.67671,-2.52635,-0.26055,0.04609
